id	trial	item	anchor	answer	example
19_12_02_162137.txt_16	5	unemployment	high	lower	Praha
19_12_02_162137.txt_16	6	length	low	higher	Tomas
19_12_02_162137.txt_16	7	distance	high	lower	Viden
19_12_02_162137.txt_16	8	weight	high	lower	mlady savec
19_12_02_162137.txt_16	9	age	high	higher	nevim
19_12_02_162137.txt_16	10	days	low	higher	Pluton
19_12_03_112734.txt_16	1	age	low	higher	Okamura
19_12_03_112734.txt_16	2	distance	low	higher	Bratislava
19_12_03_112734.txt_16	3	temperature	high	lower	Leden
19_12_03_112734.txt_16	4	weight	high	lower	Chipmunk
19_12_03_112734.txt_16	5	population	high	lower	Slovensko
19_12_03_112734.txt_16	6	days	high	lower	Jupiter
19_12_03_112734.txt_16	7	salary	high	lower	PokladnÌ
19_12_03_112734.txt_16	8	unemployment	high	lower	Praha
19_12_03_112734.txt_16	9	length	low	higher	Honza
19_12_03_112734.txt_16	10	price	low	higher	äkoda
19_12_03_132012.txt_16	1	length	low	higher	Martin
19_12_03_132012.txt_16	2	distance	high	lower	BerlÌn
19_12_03_132012.txt_16	3	unemployment	high	lower	Praha
19_12_03_132012.txt_16	4	population	high	lower	NÏmecko
19_12_03_132012.txt_16	5	price	high	lower	äkoda
19_12_03_132012.txt_16	6	temperature	high	lower	Srpen
19_12_03_132012.txt_16	7	days	high	higher	Jupiter
19_12_03_132012.txt_16	8	weight	high	lower	Slon
19_12_03_132012.txt_16	9	salary	high	lower	Stava¯
19_12_03_132012.txt_16	10	age	high	lower	Mal·Ëov·
19_12_03_143834.txt_16	1	salary	low	higher	uËitel
19_12_03_143834.txt_16	2	distance	low	higher	Bratislava
19_12_03_143834.txt_16	3	age	low	higher	Topol·nek
19_12_03_143834.txt_16	4	days	high	lower	Merkur
19_12_03_143834.txt_16	5	length	high	lower	Milan
19_12_03_143834.txt_16	6	population	high	lower	Slovensko
19_12_03_143834.txt_16	7	weight	low	higher	tuËÚ·k
19_12_03_143834.txt_16	8	price	high	lower	äkoda
19_12_03_143834.txt_16	9	unemployment	high	lower	plzeÚsk˝
19_12_03_143834.txt_16	10	temperature	low	higher	Ëerven
19_12_04_132303.txt_16	1	weight	low	higher	tygr
19_12_04_132303.txt_16	2	length	low	higher	tereza
19_12_04_132303.txt_16	3	price	low	higher	ökoda
19_12_04_132303.txt_16	4	distance	low	higher	berlin
19_12_04_132303.txt_16	5	population	low	higher	nÏmecko
19_12_04_132303.txt_16	6	age	low	higher	kalousek
19_12_04_132303.txt_16	7	temperature	high	lower	duben
19_12_04_132303.txt_16	8	salary	low	higher	˙¯ednÌk
19_12_04_132303.txt_16	9	days	high	lower	mars
19_12_04_132303.txt_16	10	unemployment	low	higher	jihoËesk˝
19_12_04_144210.txt_16	1	unemployment	high	lower	˙steck˝
19_12_04_144210.txt_16	2	population	low	higher	It·lie
19_12_04_144210.txt_16	3	price	high	lower	ökoda
19_12_04_144210.txt_16	4	length	high	lower	Josef
19_12_04_144210.txt_16	5	age	high	lower	Ham·Ëek
19_12_04_144210.txt_16	6	weight	high	lower	éirafa
19_12_04_144210.txt_16	7	salary	low	lower	uklÌzeËka
19_12_04_144210.txt_16	8	days	high	lower	Uran
19_12_04_144210.txt_16	9	distance	low	higher	Bratislava
19_12_04_144210.txt_16	10	temperature	high	lower	leden
19_12_04_162216.txt_16	1	weight	high	lower	orangutan
19_12_04_162216.txt_16	2	days	low	higher	ZemÏ
19_12_04_162216.txt_16	3	unemployment	low	higher	Karlovarsk˝
19_12_04_162216.txt_16	4	salary	low	higher	Datov˝ analytik
19_12_04_162216.txt_16	5	age	high	lower	LubomÌr Voln˝
19_12_04_162216.txt_16	6	distance	low	higher	ÿÌm
19_12_04_162216.txt_16	7	population	high	lower	Spolkov· rebublika NÏmeck
19_12_04_162216.txt_16	8	length	high	lower	Josef
19_12_04_162216.txt_16	9	price	high	lower	Toyota
19_12_04_162216.txt_16	10	temperature	high	lower	⁄nor
19_12_05_115221.txt_16	1	days	low	higher	Mars
19_12_05_115221.txt_16	2	age	low	higher	övarcemberk
19_12_05_115221.txt_16	3	salary	low	higher	IT pracovnÌk
19_12_05_115221.txt_16	4	length	high	lower	Jana
19_12_05_115221.txt_16	5	price	high	higher	ökoda
19_12_05_115221.txt_16	6	distance	low	higher	BerlÌn
19_12_05_115221.txt_16	7	weight	low	higher	hroch
19_12_05_115221.txt_16	8	unemployment	low	higher	⁄STECK› KRAJ
19_12_05_115221.txt_16	9	temperature	high	lower	leden
19_12_05_115221.txt_16	10	population	low	higher	Francie
19_12_05_132215.txt_16	1	weight	high	higher	slon
19_12_05_132215.txt_16	2	age	low	higher	Fiala
19_12_05_132215.txt_16	3	population	high	lower	Polsko
19_12_05_132215.txt_16	4	price	low	higher	fiat
19_12_05_132215.txt_16	5	salary	low	higher	prodavaË v Lidlu
19_12_05_132215.txt_16	6	distance	high	lower	VÌdeÚ
19_12_05_132215.txt_16	7	length	low	higher	Pavel
19_12_05_132215.txt_16	8	temperature	high	higher	leden
19_12_05_132215.txt_16	9	days	high	higher	Uran
19_12_05_132215.txt_16	10	unemployment	low	higher	plzeÚsk˝
19_12_09_162917.txt_16	1	population	high	lower	»esk· republika
19_12_09_162917.txt_16	2	age	high	lower	Miroslava NÏmcov·
19_12_09_162917.txt_16	3	price	low	higher	ökoda
19_12_09_162917.txt_16	4	weight	low	higher	ûirafa
19_12_09_162917.txt_16	5	unemployment	low	higher	JihoËesk˝
19_12_09_162917.txt_16	6	distance	high	lower	BerlÌn
19_12_09_162917.txt_16	7	length	low	higher	Tom·ö
19_12_09_162917.txt_16	8	days	low	higher	ZemÏ
19_12_09_162917.txt_16	9	temperature	high	lower	b¯ezen
19_12_09_162917.txt_16	10	salary	low	higher	program·tor
19_12_10_133107.txt_16	1	age	low	higher	Kalousek
19_12_10_133107.txt_16	2	weight	high	lower	myö
19_12_10_133107.txt_16	3	distance	high	lower	Bratislava
19_12_10_133107.txt_16	4	salary	low	higher	pr·vnÌk
19_12_10_133107.txt_16	5	length	high	lower	Nov·k
19_12_10_133107.txt_16	6	price	low	higher	Opel
19_12_10_133107.txt_16	7	population	low	higher	Norsko
19_12_10_133107.txt_16	8	days	high	lower	Venuöe
19_12_10_133107.txt_16	9	unemployment	high	lower	Karlovarsk˝
19_12_10_133107.txt_16	10	temperature	high	lower	leden
19_12_13_101906.txt_16	1	unemployment	low	higher	Kr·lovehradeck˝
19_12_13_101906.txt_16	2	population	low	higher	»esk· republika
19_12_13_101906.txt_16	3	salary	low	higher	uklÌzeËka
19_12_13_101906.txt_16	4	age	low	higher	Topol·nek
19_12_13_101906.txt_16	5	distance	low	higher	BerlÌn
19_12_13_101906.txt_16	6	temperature	low	higher	Ëervenec
19_12_13_101906.txt_16	7	weight	high	lower	liöka
19_12_13_101906.txt_16	8	length	low	higher	Martina
19_12_13_101906.txt_16	9	price	low	higher	äkoda
19_12_13_101906.txt_16	10	days	high	lower	Mars
19_12_13_113748.txt_16	1	length	high	higher	Vratislav
19_12_13_113748.txt_16	2	population	high	lower	Slovensko
19_12_13_113748.txt_16	3	temperature	high	lower	Leden
19_12_13_113748.txt_16	4	age	high	lower	Dominik Feri
19_12_13_113748.txt_16	5	weight	low	higher	MedvÏd lednÌ
19_12_13_113748.txt_16	6	salary	high	lower	UËitel
19_12_13_113748.txt_16	7	distance	low	higher	Madrid
19_12_13_113748.txt_16	8	days	low	higher	Jupiter
19_12_13_113748.txt_16	9	unemployment	low	higher	⁄steck˝
19_12_13_113748.txt_16	10	price	high	higher	BMW
19_12_13_160507.txt_16	1	unemployment	low	higher	zlÌnsk˝
19_12_13_160507.txt_16	2	population	high	lower	»esk· republika
19_12_13_160507.txt_16	3	weight	low	lower	myö
19_12_13_160507.txt_16	4	days	high	lower	zemÏ
19_12_13_160507.txt_16	5	distance	low	higher	bratislava
19_12_13_160507.txt_16	6	length	low	higher	jana
19_12_13_160507.txt_16	7	salary	low	higher	uËitel
19_12_13_160507.txt_16	8	price	low	higher	ökoda
19_12_13_160507.txt_16	9	temperature	low	higher	prosinec
19_12_13_160507.txt_16	10	age	high	lower	okamura
19_12_18_132535.txt_16	1	weight	high	lower	ûirafa
19_12_18_132535.txt_16	2	salary	low	higher	prodavaË
19_12_18_132535.txt_16	3	age	low	higher	NeËas
19_12_18_132535.txt_16	4	days	low	higher	jupiter
19_12_18_132535.txt_16	5	unemployment	high	lower	zlÌnsk˝
19_12_18_132535.txt_16	6	temperature	high	lower	srpen
19_12_18_132535.txt_16	7	length	high	lower	JaromÌr
19_12_18_132535.txt_16	8	population	high	lower	Slovensko
19_12_18_132535.txt_16	9	distance	high	lower	VÌdeÚ
19_12_18_132535.txt_16	10	price	low	higher	äkoda
19_12_20_101922.txt_16	1	distance	high	higher	BerlÌn
19_12_20_101922.txt_16	2	population	low	higher	Polsko
19_12_20_101922.txt_16	3	days	high	lower	Venuöe
19_12_20_101922.txt_16	4	price	high	lower	äkoda
19_12_20_101922.txt_16	5	unemployment	low	higher	JihoËesk˝
19_12_20_101922.txt_16	6	weight	high	higher	MedvÏd hnÏd˝
19_12_20_101922.txt_16	7	length	low	higher	Jan
19_12_20_101922.txt_16	8	age	low	higher	Dominik Feri
19_12_20_101922.txt_16	9	temperature	high	lower	Leden
19_12_20_101922.txt_16	10	salary	high	lower	UËitel
19_12_20_114909.txt_16	1	distance	low	higher	VÌdeÚ
19_12_20_114909.txt_16	2	population	high	lower	Slovensko
19_12_20_114909.txt_16	3	weight	high	lower	veverka
19_12_20_114909.txt_16	4	unemployment	low	higher	praha
19_12_20_114909.txt_16	5	days	low	higher	Merkur
19_12_20_114909.txt_16	6	temperature	low	higher	Ëerven
19_12_20_114909.txt_16	7	length	high	lower	Jan
19_12_20_114909.txt_16	8	age	low	higher	Kalousek
19_12_20_114909.txt_16	9	price	low	higher	Volvo
19_12_20_114909.txt_16	10	salary	high	lower	Kur˝r
19_12_20_145103.txt_16	1	unemployment	high	lower	VysoËina
19_12_20_145103.txt_16	2	days	high	higher	Uran
19_12_20_145103.txt_16	3	price	high	lower	Mercedes
19_12_20_145103.txt_16	4	length	low	higher	Jarmila
19_12_20_145103.txt_16	5	distance	high	lower	BerlÌn
19_12_20_145103.txt_16	6	salary	low	higher	UËitel
19_12_20_145103.txt_16	7	weight	low	higher	Hroch
19_12_20_145103.txt_16	8	population	low	higher	ävÈdsko
19_12_20_145103.txt_16	9	temperature	low	higher	B¯ezen
19_12_20_145103.txt_16	10	age	low	higher	Bartoö
19_11_21_133653.txt_17	1	age	high	lower	Bartoö
19_11_21_133653.txt_17	2	length	low	higher	Pavel
19_11_21_133653.txt_17	3	unemployment	high	lower	Moravskoslezsk˝
19_11_21_133653.txt_17	4	price	low	higher	äkoda
19_11_21_133653.txt_17	5	weight	high	lower	tuËn·k
19_11_21_133653.txt_17	6	distance	high	lower	Pa¯Ìû
19_11_21_133653.txt_17	7	salary	high	lower	recepËnÌ
19_11_21_133653.txt_17	8	temperature	high	lower	leden
19_11_21_133653.txt_17	9	population	low	higher	Norsko
19_11_21_133653.txt_17	10	days	low	higher	Venuöe
19_11_22_131606.txt_17	1	population	low	higher	Polsko
19_11_22_131606.txt_17	2	temperature	low	higher	leden
19_11_22_131606.txt_17	3	salary	high	lower	kucha¯
19_11_22_131606.txt_17	4	length	low	higher	Jind¯ich
19_11_22_131606.txt_17	5	distance	high	lower	Pa¯Ìû
19_11_22_131606.txt_17	6	age	high	lower	Fiala
19_11_22_131606.txt_17	7	unemployment	low	higher	Kr·lovÈhradeck˝
19_11_22_131606.txt_17	8	weight	low	higher	tygr
19_11_22_131606.txt_17	9	price	high	lower	Mercedes
19_11_22_131606.txt_17	10	days	high	lower	Saturn
19_11_22_160025.txt_17	1	temperature	low	higher	leden
19_11_22_160025.txt_17	2	days	high	lower	ZemÏ
19_11_22_160025.txt_17	3	age	low	higher	Babiö
19_11_22_160025.txt_17	4	distance	high	lower	Bratislava
19_11_22_160025.txt_17	5	unemployment	low	higher	JihoËesk˝
19_11_22_160025.txt_17	6	length	high	lower	AdÈla
19_11_22_160025.txt_17	7	population	low	higher	»esk· republika
19_11_22_160025.txt_17	8	price	low	higher	Audi
19_11_22_160025.txt_17	9	salary	high	lower	laborant
19_11_22_160025.txt_17	10	weight	high	lower	tapÌr
19_11_26_131745.txt_17	1	age	low	higher	Tomio Okamura
19_11_26_131745.txt_17	2	unemployment	low	higher	Libereck˝ kraj
19_11_26_131745.txt_17	3	price	high	lower	Volvo
19_11_26_131745.txt_17	4	temperature	high	lower	KvÏten
19_11_26_131745.txt_17	5	weight	low	higher	Lev
19_11_26_131745.txt_17	6	days	low	higher	Saturn
19_11_26_131745.txt_17	7	population	low	higher	äpanÏlsko
19_11_26_131745.txt_17	8	length	high	lower	Marie
19_11_26_131745.txt_17	9	salary	high	lower	Insemin·tor krav
19_11_26_131745.txt_17	10	distance	high	lower	Vaduz
19_11_26_142522.txt_17	1	distance	high	higher	ParÌû
19_11_26_142522.txt_17	2	temperature	high	lower	marec
19_11_26_142522.txt_17	3	population	low	higher	Nemecko
19_11_26_142522.txt_17	4	price	low	lower	Audi
19_11_26_142522.txt_17	5	days	high	lower	Saturn
19_11_26_142522.txt_17	6	salary	low	higher	Architekt
19_11_26_142522.txt_17	7	unemployment	high	lower	Moravsk˝ kraj
19_11_26_142522.txt_17	8	weight	high	lower	Tiger
19_11_26_142522.txt_17	9	length	high	lower	Ondrej
19_11_26_142522.txt_17	10	age	high	lower	Babiö
19_11_26_163125.txt_17	1	salary	low	higher	kade¯nÌk
19_11_26_163125.txt_17	2	age	high	lower	Dominik Feri
19_11_26_163125.txt_17	3	unemployment	low	lower	Libereck˝
19_11_26_163125.txt_17	4	length	low	higher	Kate¯ina
19_11_26_163125.txt_17	5	weight	high	lower	Opice
19_11_26_163125.txt_17	6	distance	high	higher	Oslo
19_11_26_163125.txt_17	7	days	high	lower	Jupiter
19_11_26_163125.txt_17	8	temperature	low	higher	Leden
19_11_26_163125.txt_17	9	population	high	lower	Francie
19_11_26_163125.txt_17	10	price	high	higher	Subaru
19_11_27_145950.txt_17	1	price	low	higher	Ford
19_11_27_145950.txt_17	2	salary	low	higher	policajt
19_11_27_145950.txt_17	3	population	low	higher	Nemecko
19_11_27_145950.txt_17	4	unemployment	high	lower	St¯ÏdoËesk˝
19_11_27_145950.txt_17	5	age	low	higher	Andrej Babiö
19_11_27_145950.txt_17	6	weight	high	lower	Slon
19_11_27_145950.txt_17	7	length	low	higher	Miroslav
19_11_27_145950.txt_17	8	days	low	higher	ZemÏ
19_11_27_145950.txt_17	9	distance	low	higher	Bratislava
19_11_27_145950.txt_17	10	temperature	high	lower	leden
19_11_27_162553.txt_17	1	weight	high	lower	medvÏd
19_11_27_162553.txt_17	2	salary	low	lower	konstruktÈr
19_11_27_162553.txt_17	3	population	high	lower	»esk· republika
19_11_27_162553.txt_17	4	price	low	higher	äkoda
19_11_27_162553.txt_17	5	days	low	higher	Saturn
19_11_27_162553.txt_17	6	unemployment	high	lower	Praha
19_11_27_162553.txt_17	7	temperature	high	lower	»erven
19_11_27_162553.txt_17	8	distance	high	lower	VÌdeÚ
19_11_27_162553.txt_17	9	age	low	higher	Petr Fiala
19_11_27_162553.txt_17	10	length	low	higher	Tom·ö
19_11_28_125623.txt_17	1	salary	high	lower	ProdavaË
19_11_28_125623.txt_17	2	age	low	higher	40 let
19_11_28_125623.txt_17	3	days	high	higher	MÏsÌc
19_11_28_125623.txt_17	4	weight	high	lower	80 kg
19_11_28_125623.txt_17	5	unemployment	high	lower	St¯edoËesk˝ kraj
19_11_28_125623.txt_17	6	price	high	lower	äkoda
19_11_28_125623.txt_17	7	temperature	low	higher	Srpen
19_11_28_125623.txt_17	8	population	low	lower	Slovensko
19_11_28_125623.txt_17	9	length	low	higher	Pavel
19_11_28_125623.txt_17	10	distance	low	higher	BerlÌn
19_11_29_130241.txt_17	1	age	low	higher	Filip
19_11_29_130241.txt_17	2	length	high	lower	Anna
19_11_29_130241.txt_17	3	population	low	higher	Slovinsko
19_11_29_130241.txt_17	4	salary	low	higher	popel·¯
19_11_29_130241.txt_17	5	distance	low	higher	BerlÌn
19_11_29_130241.txt_17	6	price	low	higher	Opel
19_11_29_130241.txt_17	7	unemployment	low	higher	VysoËina
19_11_29_130241.txt_17	8	days	high	lower	Saturn
19_11_29_130241.txt_17	9	temperature	high	lower	leden
19_11_29_130241.txt_17	10	weight	high	lower	ptakopysk
19_11_29_145243.txt_17	1	unemployment	high	lower	Karlovarsk˝
19_11_29_145243.txt_17	2	length	low	higher	Jan
19_11_29_145243.txt_17	3	age	high	lower	Rozner
19_11_29_145243.txt_17	4	distance	low	higher	VÌdeÚ
19_11_29_145243.txt_17	5	weight	low	higher	Lev
19_11_29_145243.txt_17	6	days	high	higher	Merkur
19_11_29_145243.txt_17	7	temperature	high	lower	leden
19_11_29_145243.txt_17	8	salary	low	higher	prodavaËka
19_11_29_145243.txt_17	9	price	low	higher	Volkswagen
19_11_29_145243.txt_17	10	population	high	higher	NÏmecko
19_12_02_162125.txt_17	1	days	high	lower	Mars
19_12_02_162125.txt_17	2	temperature	high	lower	Leden
19_12_02_162125.txt_17	3	unemployment	high	lower	PlzeÚsk˝
19_12_02_162125.txt_17	4	salary	low	higher	Program·tor
19_12_02_162125.txt_17	5	weight	low	higher	Slon
19_12_02_162125.txt_17	6	age	high	lower	Babiö
19_12_02_162125.txt_17	7	length	low	higher	Adam
19_12_02_162125.txt_17	8	price	low	higher	Audi
19_12_02_162125.txt_17	9	population	high	lower	NÏmecko
19_12_02_162125.txt_17	10	distance	high	lower	Pa¯Ìû
19_12_03_112730.txt_17	1	days	high	lower	zemÏ
19_12_03_112730.txt_17	2	salary	low	higher	zednÌk
19_12_03_112730.txt_17	3	age	low	higher	Babiö
19_12_03_112730.txt_17	4	price	low	higher	ökoda
19_12_03_112730.txt_17	5	weight	high	lower	myöka
19_12_03_112730.txt_17	6	temperature	high	lower	leden
19_12_03_112730.txt_17	7	distance	low	higher	VÌdeÚ
19_12_03_112730.txt_17	8	length	high	lower	filip
19_12_03_112730.txt_17	9	unemployment	low	higher	PlzeÚsk˝
19_12_03_112730.txt_17	10	population	low	higher	Ëechy
19_12_03_143709.txt_17	1	temperature	low	higher	duben
19_12_03_143709.txt_17	2	weight	high	lower	opice
19_12_03_143709.txt_17	3	age	high	lower	kalousek
19_12_03_143709.txt_17	4	length	high	lower	nov·k
19_12_03_143709.txt_17	5	salary	low	higher	uËitel
19_12_03_143709.txt_17	6	days	high	lower	zemÏ
19_12_03_143709.txt_17	7	population	high	lower	nÏmecko
19_12_03_143709.txt_17	8	distance	high	lower	pa¯Ìû
19_12_03_143709.txt_17	9	unemployment	high	lower	moravskoslezsk˝
19_12_03_143709.txt_17	10	price	high	lower	ökoda
19_12_04_132250.txt_17	1	weight	high	lower	vydra
19_12_04_132250.txt_17	2	age	high	lower	Dominik Feri
19_12_04_132250.txt_17	3	unemployment	high	lower	Moravskoslezsk˝
19_12_04_132250.txt_17	4	days	low	higher	Jupiter
19_12_04_132250.txt_17	5	salary	low	higher	ProdavaËka
19_12_04_132250.txt_17	6	population	low	higher	NÏmecko
19_12_04_132250.txt_17	7	length	high	lower	Kryötof
19_12_04_132250.txt_17	8	price	high	lower	äkoda
19_12_04_132250.txt_17	9	distance	high	lower	Bratislava
19_12_04_132250.txt_17	10	temperature	low	higher	Ëervenec
19_12_04_162227.txt_17	1	length	high	lower	Jan
19_12_04_162227.txt_17	2	distance	low	higher	Pa¯Ìû
19_12_04_162227.txt_17	3	weight	high	lower	Myö
19_12_04_162227.txt_17	4	price	low	higher	äkoda
19_12_04_162227.txt_17	5	days	low	higher	Jupiter
19_12_04_162227.txt_17	6	age	high	lower	Bartoö
19_12_04_162227.txt_17	7	population	low	higher	Francie
19_12_04_162227.txt_17	8	temperature	high	lower	Leden
19_12_04_162227.txt_17	9	salary	low	higher	UËitel
19_12_04_162227.txt_17	10	unemployment	low	higher	⁄steck˝
19_12_05_115225.txt_17	1	temperature	low	higher	duben
19_12_05_115225.txt_17	2	distance	high	lower	BerlÌn
19_12_05_115225.txt_17	3	days	low	higher	Venuöe
19_12_05_115225.txt_17	4	age	low	higher	B·rta
19_12_05_115225.txt_17	5	salary	high	lower	Analytik
19_12_05_115225.txt_17	6	price	high	lower	Ford
19_12_05_115225.txt_17	7	length	low	higher	Barbora
19_12_05_115225.txt_17	8	population	high	lower	NÏmecko
19_12_05_115225.txt_17	9	unemployment	high	lower	Praha
19_12_05_115225.txt_17	10	weight	low	higher	Pes
19_12_05_132220.txt_17	1	age	low	higher	Kalousek
19_12_05_132220.txt_17	2	length	high	lower	Rostislav
19_12_05_132220.txt_17	3	distance	high	higher	VÌdeÚ
19_12_05_132220.txt_17	4	days	high	higher	Merkur
19_12_05_132220.txt_17	5	weight	low	higher	Slon
19_12_05_132220.txt_17	6	temperature	high	lower	Leden
19_12_05_132220.txt_17	7	unemployment	low	higher	Praha
19_12_05_132220.txt_17	8	population	high	lower	Polsko
19_12_05_132220.txt_17	9	salary	low	higher	LÈka¯
19_12_05_132220.txt_17	10	price	low	higher	Mercedes
19_12_09_162757.txt_17	1	distance	low	higher	BerlÌn
19_12_09_162757.txt_17	2	length	low	higher	Jana
19_12_09_162757.txt_17	3	temperature	high	lower	Leden
19_12_09_162757.txt_17	4	population	high	lower	NÏmecko
19_12_09_162757.txt_17	5	days	low	higher	Mars
19_12_09_162757.txt_17	6	age	low	higher	Dominik Feri
19_12_09_162757.txt_17	7	unemployment	high	lower	Libereck˝
19_12_09_162757.txt_17	8	price	high	lower	Audi
19_12_09_162757.txt_17	9	salary	high	lower	CNC program·tor
19_12_09_162757.txt_17	10	weight	high	lower	K˘Ú
19_12_10_112130.txt_17	1	weight	low	higher	slon
19_12_10_112130.txt_17	2	age	high	lower	Bartoö
19_12_10_112130.txt_17	3	length	high	lower	V·clav
19_12_10_112130.txt_17	4	days	high	lower	Saturn
19_12_10_112130.txt_17	5	distance	high	lower	Pa¯Ìû
